"Stock","Year","T_Idx_E","TE","CDN.Harvest","TRTC","Total.Harvest","Total.Run","TotalSpnExp","EffSpn","Expl_R","Expl_S","AgeComp","RunAge3","RunAge4","RunAge5","RunAge6","RunAge7","Total","ExpFactorLabel","SpnBaseCV","SpnAddCV","CtCV","SpnCVTotal","SpnSE","EffSpnSE","CtSE","RunSE","TE_Lower","TE_Upper","EffSpn_Lower","EffSpn_Upper","CT_Lower","CT_Upper","Run_Lower","Run_Upper","RecAge3","RecAge4","RecAge5","RecAge6","RecAge7","RecTotalNA","RecAgesUse","RecTotal","RpS","LogRpS","PercCdnCt","TotalER","Spn","Rec","SpnExp","PercRecAge3","PercRecAge4","PercRecAge5","PercRecAge6","PercRecAge7","OddSpnVal","OddSpnFlag","OddRecVal","OddRecFlag","OddProdVal","OddProdFlag","OddExpVal","OddExpFlag","NumFlagsMain","NumFlagsAll"
"Fulton",2011,347869.3378,347869.3378,635099.4894,1037325.691,725669.5154,1127895.717,1,347869.3378,NA,NA,"BabineAnnual",0.016913321,0.459044606,0.524042073,0,0,1,"None",0.03,0.05,0.2,0.08,27829.547024,27829.547024,145133.90308,147777.987233539,292210.243752,403528.431848,292210.243752,403528.431848,435401.70924,1015937.32156,832339.742532923,1423451.69146708,129956.898010519,783357.934211586,769341.858064538,0,0,1682656.69028664,1682656.69028664,1682656.69028664,4.8370365175848,1.57630224344741,88,64,347869.3378,1682656.69028664,1,0.0772,0.4655,0.4572,0,0,1.1,FALSE,2.06,FALSE,4.84,FALSE,1,FALSE,0,0
"Fulton",2012,337324.0517,337324.0517,508725.8441,1092882.274,534682.917,1118839.347,1,337324.0517,NA,NA,"BabineAnnual",0.002422852,0.15269038,0.844886768,0,0,1,"None",0.03,0.05,0.2,0.08,26985.924136,26985.924136,106936.5834,110289.042840797,283352.203428,391295.899972,283352.203428,391295.899972,320809.7502,748556.0838,898261.261318407,1339417.43268159,17556.0889677355,198058.253158803,549395.633778939,0,0,765009.975905477,765009.975905477,765009.975905477,2.26787853415754,0.818844828063383,95,48,337324.0517,765009.975905477,1,0.0229,0.2589,0.7182,0,0,1.07,FALSE,0.94,FALSE,2.27,FALSE,1,FALSE,0,0
"Fulton",2013,220714,220714,40083.43793,260797.4379,49430.43539,270144.4354,1,220714,NA,NA,"BabineAnnual",0.425642011,0.284023182,0.290334808,0,0,1.000000001,"None",0.03,0.05,0.2,0.08,17657.12,17657.12,9886.087078,20236.3189441212,185399.76,256028.24,185399.76,256028.24,29658.261234,69202.609546,229671.797511758,310617.073288242,3185.98087665929,21521.4830288036,57807.866069203,0,NA,82515.3299746659,82515.3299746659,82515.3299746659,0.373856347919325,-0.983883651823942,81,18,220714,82515.3299746659,1,0.0386,0.2608,0.7006,0,NA,0.7,FALSE,0.1,FALSE,0.37,FALSE,1,FALSE,0,0
"Fulton",2014,425299.785,425299.785,1151014.639,2265496.76,1534911.821,2649393.943,1,425299.785,NA,NA,"BabineAnnual",0.049051557,0.80539511,0.145553333,0,0,1,"None",0.03,0.05,0.2,0.08,34023.9828,34023.9828,306982.3642,308862.110553231,357251.8194,493347.7506,357251.8194,493347.7506,920947.0926,2148876.5494,2031669.72189354,3267118.16410646,27909.6483922577,1098231.24619251,282091.159958392,NA,NA,1408232.05454316,1408232.05454316,1408232.05454316,3.31115157874619,1.19729603786944,75,58,425299.785,1408232.05454316,1,0.0198,0.7799,0.2003,NA,NA,1.35,FALSE,1.73,FALSE,3.31,FALSE,1,FALSE,0,0
"Fulton",2015,435158.5813,435158.5813,616791.2696,1405092.254,887420.2487,1675721.233,1,435158.5813,NA,NA,"BabineAnnual",0.010476736,0.46747509,0.522048174,0,0,1,"None",0.03,0.05,0.2,0.08,34812.686504,34812.686504,177484.04974,180866.003034668,365533.208292,504783.954308,365533.208292,504783.954308,532452.14922,1242388.34818,1313989.22693066,2037453.23906934,8445.10973828351,63470.5108041158,NA,NA,NA,NA,NA,71915.6205423993,NA,NA,70,53,435158.5813,NA,1,0.1174,0.8826,NA,NA,NA,1.38,FALSE,NA,FALSE,NA,FALSE,1,FALSE,0,0
"Fulton",2016,464118.2872,464118.2872,317106.4584,781224.7455,506467.805,970586.0921,1,464118.2872,NA,NA,"BabineAnnual",0.003282533,0.204060469,0.792656998,0,0,1,"None",0.03,0.05,0.2,0.08,37129.462976,37129.462976,101293.561,107884.116166129,389859.361248,538377.213152,389859.361248,538377.213152,303880.683,709054.927,754817.859767742,1186354.32443226,27483.3092374918,NA,NA,NA,NA,NA,NA,27483.3092374918,NA,NA,63,52,464118.2872,NA,1,1,NA,NA,NA,NA,1.47,FALSE,NA,FALSE,NA,FALSE,1,FALSE,0,0
"Fulton",2017,372529.8181,372529.8181,44763.63321,576370.7615,67219.6369,598826.7652,1,372529.8181,NA,NA,"BabineAnnual",0.046607216,0.035939414,0.91745337,0,0,1,"None",0.03,0.05,0.2,0.08,29802.385448,29802.385448,13443.92738,32694.3628442255,312925.047204,432134.588996,312925.047204,432134.588996,40331.78214,94107.49166,533438.039511549,664215.490888451,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,67,11,372529.8181,NA,1,NA,NA,NA,NA,NA,1.18,FALSE,NA,FALSE,NA,FALSE,1,FALSE,0,0
"Fulton",2018,392928.6443,392928.6443,386289.6066,1134673.426,416100.4027,1164484.222,1,392928.6443,NA,NA,"BabineAnnual",0.007252232,0.943105304,0.049642464,0,0,1,"None",0.03,0.05,0.2,0.08,31434.291544,31434.291544,83220.08054,88958.959582255,330060.061212,455797.227388,330060.061212,455797.227388,249660.24162,582540.56378,986566.30283549,1342402.14116451,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,93,36,392928.6443,NA,1,NA,NA,NA,NA,NA,1.24,FALSE,NA,FALSE,NA,FALSE,1,FALSE,0,0
"Fulton",2019,271174.3107,271174.3107,41922.34094,313096.6517,101870.6692,373044.98,1,271174.3107,NA,NA,"BabineAnnual",0.07367291,0.17014171,0.75618538,0,0,1,"None",0.03,0.05,0.2,0.08,21693.944856,21693.944856,20374.13384,29761.2596028025,227786.420988,314562.200412,227786.420988,314562.200412,61122.40152,142618.93688,313522.460794395,432567.499205605,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,41,27,271174.3107,NA,1,NA,NA,NA,NA,NA,0.86,FALSE,NA,FALSE,NA,FALSE,1,FALSE,0,0
"Johnston",1965,2,4,1.982551652,5.982551652,2.691611546,6.691611546,2,4,NA,NA,"BabineAvg",0.069376308,0.441111624,0.489512068,0,0,1,"Moderate",0.1,0.1,0.3,0.2,0.8,0.8,0.8074834638,1.1366747750832,2.4,5.6,2.4,5.6,1.0766446184,4.3065784736,4.4182619958336,8.9649610961664,227.223512536742,636.245177961056,6215.62756820044,0,0,7079.09625869824,7079.09625869824,7079.09625869824,1769.77406467456,7.47860717034377,74,40,4,7079.09625869824,2,0.0321,0.0899,0.878,0,0,0,TRUE,0.93,FALSE,1769.77,TRUE,1,FALSE,2,2
"Johnston",1966,25,50,59.56698067,109.5669807,63.09179775,113.0917977,2,50,NA,NA,"BabineAvg",0.069376308,0.441111624,0.489512068,0,0,1,"Moderate",0.1,0.1,0.3,0.2,10,10,18.927539325,21.4068153843448,30,70,30,70,25.2367191,100.9468764,70.2781669313104,155.90542846869,100.066148857009,5601.05817613482,9532.76773883679,0,0,15233.8920638286,15233.8920638286,15233.8920638286,304.677841276573,5.71925496026409,94,56,50,15233.8920638286,2,0.0066,0.3677,0.6258,0,0,0.03,TRUE,1.99,FALSE,304.68,TRUE,1,FALSE,2,2
"Johnston",1967,750,1500,2017.432941,3517.432941,2370.76071,3870.76071,2,1500,NA,NA,"BabineAvg",0.069376308,0.441111624,0.489512068,0,0,1,"Moderate",0.1,0.1,0.3,0.2,300,300,711.228213,771.910338683952,900,2100,900,2100,948.304284,3793.217136,2326.9400326321,5414.5813873679,880.912485664735,8590.21653066397,14645.4274301072,0,0,24116.556446436,24116.556446436,24116.556446436,16.077704297624,2.77743348599786,85,61,1500,24116.556446436,2,0.0365,0.3562,0.6073,0,0,1,FALSE,3.15,FALSE,16.08,TRUE,1,FALSE,1,1
"Johnston",1968,750,1500,1658.524085,3158.524085,1775.232123,3275.232123,2,1500,NA,NA,"BabineAvg",0.069376308,0.441111624,0.489512068,0,0,1,"Moderate",0.1,0.1,0.3,0.2,300,300,532.5696369,611.253153895992,900,2100,900,2100,710.0928492,2840.3713968,2052.72581520801,4497.73843079198,1351.03560049924,13197.362639625,6611.34993656167,0,0,21159.7481766859,21159.7481766859,21159.7481766859,14.1064987844573,2.64663559789835,93,54,1500,21159.7481766859,2,0.0638,0.6237,0.3124,0,0,1,FALSE,2.77,FALSE,14.11,FALSE,1,FALSE,0,0
"Johnston",1969,400,800,580.8982686,1380.898269,642.3677442,1442.367744,2,800,NA,NA,"BabineAvg",0.069376308,0.441111624,0.489512068,0,0,1,"Moderate",0.1,0.1,0.3,0.2,160,160,192.71032326,250.474087863343,480,1120,480,1120,256.94709768,1027.78839072,941.419568273314,1943.31591972669,2075.62949026778,5957.65354522172,1845.21707130931,0,0,9878.50010679882,9878.50010679882,9878.50010679882,12.3481251334985,2.51350424049677,90,45,800,9878.50010679882,2,0.2101,0.6031,0.1868,0,0,0.53,FALSE,1.29,FALSE,12.35,FALSE,1,FALSE,0,0
"Johnston",1970,3500,7000,5453.792636,12453.79264,5697.598226,12697.59823,2,7000,NA,NA,"BabineAvg",0.069376308,0.441111624,0.489512068,0,0,1,"Moderate",0.1,0.1,0.3,0.2,1400,1400,1709.2794678,2209.4425312831,4200,9800,4200,9800,2279.0392904,9116.1571616,8278.71316743381,17116.4832925662,936.996408216606,1662.77146605051,1565.72840069444,0,0,4165.49627496155,4165.49627496155,4165.49627496155,0.595070896423078,-0.519074726882507,96,45,7000,4165.49627496155,2,0.2249,0.3992,0.3759,0,0,4.67,FALSE,0.54,FALSE,0.6,FALSE,1,FALSE,0,0
"Johnston",1971,5000,10000,9151.87732,19151.87732,9474.019875,19474.01987,2,10000,NA,NA,"BabineAvg",0.069376308,0.441111624,0.489512068,0,0,1,"Moderate",0.1,0.1,0.3,0.2,2000,2000,2842.2059625,3475.36109393982,6000,14000,6000,14000,3789.60795,15158.4318,12523.2976821204,26424.7420578796,261.514181640181,1410.91720250142,5974.14426013835,0,0,7646.57564427995,7646.57564427995,7646.57564427995,0.764657564427995,-0.26832717356971,97,49,10000,7646.57564427995,2,0.0342,0.1845,0.7813,0,0,6.67,FALSE,1,FALSE,0.76,FALSE,1,FALSE,0,0
"Johnston",1972,7500,15000,13464.40871,28464.40871,14918.41956,29918.41956,2,15000,NA,NA,"BabineAvg",0.069376308,0.441111624,0.489512068,0,0,1,"Moderate",0.1,0.1,0.3,0.2,3000,3000,4475.525868,5387.9803076048,9000,21000,9000,21000,5967.367824,23869.471296,19142.4589447904,40694.3801752096,221.903529804141,5383.45149970829,1006.9065172387,0,NA,6612.26154675113,6612.26154675113,6612.26154675113,0.440817436450075,-0.819124465550821,90,50,15000,6612.26154675113,2,0.0336,0.8142,0.1523,0,NA,10,FALSE,0.86,FALSE,0.44,FALSE,1,FALSE,0,0
"Johnston",1973,3000,6000,7033.591209,13033.59121,7505.999888,13505.99989,2,6000,NA,NA,"BabineAvg",0.069376308,0.441111624,0.489512068,0,0,1,"Moderate",0.1,0.1,0.3,0.2,1200,1200,2251.7999664,2551.58834624221,3600,8400,3600,8400,3002.3999552,12009.5998208,8402.82319751558,18609.1765824844,846.688160153367,907.34876230947,1051.48769414283,NA,NA,2805.52461660567,2805.52461660567,2805.52461660567,0.467587436100945,-0.760168918648226,94,56,6000,2805.52461660567,2,0.3018,0.3234,0.3748,NA,NA,4,FALSE,0.37,FALSE,0.47,FALSE,1,FALSE,0,0
"Johnston",1974,750,1500,2132.864883,3632.864883,2269.502719,3769.502719,2,1500,NA,NA,"BabineAvg",0.069376308,0.441111624,0.489512068,0,0,1,"Moderate",0.1,0.1,0.3,0.2,300,300,680.8508157,744.014672731227,900,2100,900,2100,907.8010876,3631.2043504,2281.47337353755,5257.53206446246,142.704258451826,947.521980968525,NA,NA,0,NA,NA,1090.22623942035,NA,NA,94,60,1500,NA,2,0.1309,0.8691,NA,NA,0,1,FALSE,NA,FALSE,NA,FALSE,1,FALSE,0,0
"Johnston",1975,1000,2000,1153.145035,3153.145035,1198.549133,3198.549133,2,2000,NA,NA,"BabineAvg",0.069376308,0.441111624,0.489512068,0,0,1,"Moderate",0.1,0.1,0.3,0.2,400,400,359.5647399,537.853885529662,1200,2800,1200,2800,479.4196532,1917.6786128,2122.84136194068,4274.25690405932,149.022544888644,NA,NA,0,0,NA,NA,149.022544888644,NA,NA,96,37,2000,NA,2,1,NA,NA,0,0,1.33,FALSE,NA,FALSE,NA,FALSE,1,FALSE,0,0
"Johnston",1976,3000,6000,5682.445992,11682.44599,6204.283921,12204.28392,2,6000,NA,NA,"BabineAvg",0.069376308,0.441111624,0.489512068,0,0,1,"Moderate",0.1,0.1,0.3,0.2,1200,1200,1861.2851763,2214.5840484195,3600,8400,3600,8400,2481.7135684,9926.8542736,7775.11582316099,16633.452016839,NA,NA,1005.77369869069,0,NA,NA,NA,1005.77369869069,NA,NA,92,51,6000,NA,2,NA,NA,1,0,NA,4,FALSE,NA,FALSE,NA,FALSE,1,FALSE,0,0
"Johnston",1977,500,1000,937.7803543,1937.780354,1056.959538,2056.959538,2,1000,NA,NA,"BabineAvg",0.069376308,0.441111624,0.489512068,0,0,1,"Moderate",0.1,0.1,0.3,0.2,200,200,317.0878614,374.892933845419,600,1400,600,1400,422.7838152,1691.1352608,1307.17367030916,2806.74540569084,NA,906.327951052553,1223.07181911444,NA,NA,NA,NA,2129.39977016699,NA,NA,89,51,1000,NA,2,NA,0.4256,0.5744,NA,NA,0.67,FALSE,NA,FALSE,NA,FALSE,1,FALSE,0,0
"Johnston",1978,500,1000,990.6668042,1990.666804,1148.03222,2148.03222,2,1000,NA,NA,"BabineAvg",0.069376308,0.441111624,0.489512068,0,0,1,"Moderate",0.1,0.1,0.3,0.2,200,200,344.409666,398.268776122648,600,1400,600,1400,459.212888,1836.851552,1351.49466775471,2944.5697722453,142.543709256755,1102.14074721893,NA,NA,0,NA,NA,1244.68445647569,NA,NA,86,53,1000,NA,2,0.1145,0.8855,NA,NA,0,0.67,FALSE,NA,FALSE,NA,FALSE,1,FALSE,0,0
"Johnston",1981,500,1007.272727,949.4544253,1956.727153,1047.372631,2054.645359,2.01,1007.272727,NA,NA,"BabineAvg",0.069376308,0.441111624,0.489512068,0,0,1,"Moderate",0.1,0.1,0.3,0.2,201.4545454,201.4545454,314.2117893,373.246543717994,604.3636362,1410.1818178,604.3636362,1410.1818178,418.9490524,1675.7962096,1308.15227156401,2801.13844643599,NA,1641.49051700341,649.558014646509,0,0,NA,NA,2291.04853164992,NA,NA,91,51,1007.272727,NA,2.01,NA,0.7165,0.2835,0,0,0.67,FALSE,NA,FALSE,NA,FALSE,1,FALSE,0,0
"Johnston",1982,500,1007.272727,1322.378039,2329.650766,1491.280218,2498.552945,2.01,1007.272727,NA,NA,"BabineAvg",0.069376308,0.441111624,0.489512068,0,0,1,"Moderate",0.1,0.1,0.3,0.2,201.4545454,201.4545454,447.3840654,490.648994532907,604.3636362,1410.1818178,604.3636362,1410.1818178,596.5120872,2386.0483488,1517.25495593419,3479.85093406581,258.167197350273,585.33304785233,908.983034060274,0,0,1752.48327926288,1752.48327926288,1752.48327926288,1.73982997085841,0.553787390554265,89,60,1007.272727,1752.48327926288,2.01,0.1473,0.334,0.5187,0,0,0.67,FALSE,0.23,FALSE,1.74,FALSE,1,FALSE,0,0
"Johnston",1985,900,1813.090909,1622.003098,3435.094007,1908.1679,3721.25881,2.01,1813.090909,NA,NA,"BabineAvg",0.069376308,0.441111624,0.489512068,0,0,1,"Moderate",0.1,0.1,0.3,0.2,362.6181818,362.6181818,572.45037,677.636607544984,1087.8545454,2538.3272726,1087.8545454,2538.3272726,763.26716,3053.06864,2365.98559491003,5076.53202508997,229.197926117365,491.424661885483,NA,0,NA,NA,NA,720.622588002849,NA,NA,85,51,1813.090909,NA,2.01,0.3181,0.6819,NA,0,NA,1.21,FALSE,NA,FALSE,NA,FALSE,1,FALSE,0,0
"Johnston",1986,350,705.0909091,432.2378941,1137.328803,621.8590421,1326.949951,2.01,705.0909091,NA,NA,"BabineAvg",0.069376308,0.441111624,0.489512068,0,0,1,"Moderate",0.1,0.1,0.3,0.2,141.01818182,141.01818182,186.55771263,233.85873459325,423.05454546,987.12727274,423.05454546,987.12727274,248.74361684,994.97446736,859.2324818135,1794.6674201865,77.2893454781485,NA,1447.6755018371,NA,NA,NA,NA,1524.96484731524,NA,NA,70,47,705.0909091,NA,2.01,0.0507,NA,0.9493,NA,NA,0.47,FALSE,NA,FALSE,NA,FALSE,1,FALSE,0,0
"Johnston",1987,600,1208.727273,566.4848977,1775.21217,648.1892235,1856.916496,2.01,1208.727273,NA,NA,"BabineAvg",0.069376308,0.441111624,0.489512068,0,0,1,"Moderate",0.1,0.1,0.3,0.2,241.7454546,241.7454546,194.45676705,310.248769653159,725.2363638,1692.2181822,725.2363638,1692.2181822,259.2756894,1037.1027576,1236.41895669368,2477.41403530632,NA,1304.53676913309,NA,NA,NA,NA,NA,1304.53676913309,NA,NA,87,35,1208.727273,NA,2.01,NA,1,NA,NA,NA,0.81,FALSE,NA,FALSE,NA,FALSE,1,FALSE,0,0
"Johnston",1988,700,1410.181818,1509.62082,2919.802638,1893.509784,3303.691602,2.01,1410.181818,NA,NA,"BabineAvg",0.069376308,0.441111624,0.489512068,0,0,1,"Moderate",0.1,0.1,0.3,0.2,282.0363636,282.0363636,568.0529352,634.21498530234,846.1090908,1974.2545452,846.1090908,1974.2545452,757.4039136,3029.6156544,2035.26163139532,4572.12157260468,205.172432029817,NA,NA,NA,0,NA,NA,205.172432029817,NA,NA,80,57,1410.181818,NA,2.01,1,NA,NA,NA,0,0.94,FALSE,NA,FALSE,NA,FALSE,1,FALSE,0,0
"Johnston",1989,300,604.3636364,366.0937258,970.4573621,509.6960148,1114.059651,2.01,604.3636364,NA,NA,"BabineAvg",0.069376308,0.441111624,0.489512068,0,0,1,"Moderate",0.1,0.1,0.3,0.2,120.87272728,120.87272728,152.90880444,194.913618496439,362.61818184,846.10909096,362.61818184,846.10909096,203.87840592,815.51362368,724.232414007122,1503.88688799288,NA,NA,NA,0,NA,NA,NA,0,NA,NA,72,46,604.3636364,NA,2.01,NA,NA,NA,NA,NA,0.4,FALSE,NA,FALSE,NA,FALSE,1,FALSE,0,0
"Johnston",1991,600,1227.799228,1302.834863,2530.634091,1729.585476,2957.384703,2.05,1227.799228,NA,NA,"BabineAvg",0.069376308,0.441111624,0.489512068,0,0,1,"Moderate",0.1,0.1,0.3,0.2,245.5598456,245.5598456,518.8756428,574.048404285047,736.6795368,1718.9189192,736.6795368,1718.9189192,691.8341904,2767.3367616,1809.28789442991,4105.48151157009,NA,13260.4473980637,NA,0,NA,NA,NA,13260.4473980637,NA,NA,75,58,1227.799228,NA,2.05,NA,1,NA,0,NA,0.82,FALSE,NA,FALSE,NA,FALSE,1.02,FALSE,0,0
"Johnston",1995,6000,12277.99228,14085.8842,26363.87648,17783.44042,30061.4327,2.05,12277.99228,NA,NA,"BabineAvg",0.069376308,0.441111624,0.489512068,0,0,1,"Moderate",0.1,0.1,0.3,0.2,2455.598456,2455.598456,5335.032126,5873.03427221072,7366.795368,17189.189192,7366.795368,17189.189192,7113.376168,28453.504672,18315.3641555786,41807.5012444214,NA,6765.01614092426,2333.46630439799,0,0,NA,NA,9098.48244532225,NA,NA,79,59,12277.99228,NA,2.05,NA,0.7435,0.2565,0,0,8.19,FALSE,NA,FALSE,NA,FALSE,1.02,FALSE,0,0
"Johnston",1997,4000,8185.328185,10346.14985,18531.47803,13724.67185,21910.00004,2.05,8185.328185,NA,NA,"BabineAvg",0.069376308,0.441111624,0.489512068,0,0,1,"Moderate",0.1,0.1,0.3,0.2,1637.065637,1637.065637,4117.401555,4430.91180965754,4911.196911,11459.459459,4911.196911,11459.459459,5489.86874,21959.47496,13048.1764206849,30771.8236593151,330.7115138202,5893.47737075842,5446.90127256844,0,NA,11671.0901571471,11671.0901571471,11671.0901571471,1.42585488246334,0.354771551360172,75,63,8185.328185,11671.0901571471,2.05,0.0283,0.505,0.4667,0,NA,5.46,FALSE,1.53,FALSE,1.43,FALSE,1.02,FALSE,0,0
"Johnston",1999,6666.666667,13642.21364,772.3660828,14414.57972,1694.07716,15336.2908,2.05,13642.21364,NA,NA,"BabineAvg",0.069376308,0.441111624,0.489512068,0,0,1,"Moderate",0.1,0.1,0.3,0.2,2728.442728,2728.442728,508.223148,2775.3721350729,8185.328184,19099.099096,8185.328184,19099.099096,677.630864,2710.523456,9785.5465298542,20887.0350701458,771.964421378269,5143.21804663983,NA,NA,NA,NA,NA,5915.1824680181,NA,NA,46,11,13642.21364,NA,2.05,0.1305,0.8695,NA,NA,NA,9.09,FALSE,NA,FALSE,NA,FALSE,1.02,FALSE,0,0
"Johnston",2000,1250,2500,2061.94525,4561.94525,2266.922936,4766.922936,2,2500,NA,NA,"BabineAvg",0.069376308,0.441111624,0.489512068,0,0,1,"Moderate",0.1,0.1,0.3,0.2,500,500,680.0768808,844.099854163391,1500,3500,1500,3500,906.7691744,3627.0766976,3078.72322767322,6455.12264432678,808.905183860771,NA,NA,NA,NA,NA,NA,808.905183860771,NA,NA,91,48,2500,NA,2,1,NA,NA,NA,NA,1.67,FALSE,NA,FALSE,NA,FALSE,1,FALSE,0,0
"Johnston",2001,3750,7500,4779.647047,12279.64705,5860.512509,13360.51251,2,7500,NA,NA,"BabineAvg",0.069376308,0.441111624,0.489512068,0,0,1,"Moderate",0.1,0.1,0.3,0.2,1500,1500,1758.1537527,2311.08299680758,4500,10500,4500,10500,2344.2050036,9376.8200144,8738.34651638485,17982.6785036152,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,82,44,7500,NA,2,NA,NA,NA,NA,NA,5,FALSE,NA,FALSE,NA,FALSE,1,FALSE,0,0
"Johnston",2002,3259.259259,6518.518519,4264.856126,10783.37464,4608.68677,11127.20529,2,6518.518519,NA,NA,"BabineAvg",0.069376308,0.441111624,0.489512068,0,0,1,"Moderate",0.1,0.1,0.3,0.2,1303.7037038,1303.7037038,1382.606031,1900.32702034661,3911.1111114,9125.9259266,3911.1111114,9125.9259266,1843.474708,7373.898832,7326.55124930679,14927.8593306932,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,93,41,6518.518519,NA,2,NA,NA,NA,NA,NA,4.35,FALSE,NA,FALSE,NA,FALSE,1,FALSE,0,0
"Johnston",2003,4166.666667,8333.333333,2599.943643,10933.27698,3326.341378,11659.67471,2,8333.333333,NA,NA,"BabineAvg",0.069376308,0.441111624,0.489512068,0,0,1,"Moderate",0.1,0.1,0.3,0.2,1666.6666666,1666.6666666,997.9024134,1942.57226486561,4999.9999998,11666.6666662,4999.9999998,11666.6666662,1330.5365512,5322.1462048,7774.53018026878,15544.8192397312,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,78,29,8333.333333,NA,2,NA,NA,NA,NA,NA,5.56,FALSE,NA,FALSE,NA,FALSE,1,FALSE,0,0
"Johnston",2018,1171.765725,2343.53145,58.13401579,2401.665466,69.4751468,2413.006597,2,2343.53145,NA,NA,"BabineAvg",0.069376308,0.441111624,0.489512068,0,0,1,"Moderate",0.1,0.1,0.3,0.2,468.70629,468.70629,20.84254404,469.169476764658,1406.11887,3280.94403,1406.11887,3280.94403,27.79005872,111.16023488,1474.66764347068,3351.34555052932,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,84,3,2343.53145,NA,2,NA,NA,NA,NA,NA,1.56,FALSE,NA,FALSE,NA,FALSE,1,FALSE,0,0
"Johnston",2019,140,280,5.96367859,285.9636786,14.68639591,294.6863959,2,280,NA,NA,"BabineAvg",0.069376308,0.441111624,0.489512068,0,0,1,"Moderate",0.1,0.1,0.3,0.2,56,56,4.405918773,56.1730551086041,168,392,168,392,5.874558364,23.498233456,182.340285682792,407.032506117208,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,41,5,280,NA,2,NA,NA,NA,NA,NA,0.19,FALSE,NA,FALSE,NA,FALSE,1,FALSE,0,0
"Kitsumkalum",1954,NA,NA,NA,NA,NA,NA,NA,NA,99,NA,"BabineAvg",0.069376308,0.441111624,0.489512068,0,0,1,NA,NA,0.1,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,0,0
"Kitsumkalum",1955,NA,NA,NA,NA,NA,NA,NA,NA,1111,NA,"BabineAvg",0.069376308,0.441111624,0.489512068,0,0,1,NA,NA,0.1,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,841.665087754831,0,0,NA,NA,841.665087754831,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,0,0
"Kitsumkalum",1956,NA,NA,NA,NA,NA,NA,NA,NA,3141,NA,"BabineAvg",0.069376308,0.441111624,0.489512068,0,0,1,NA,NA,0.1,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,758.445558330211,2127.39085953372,0,0,NA,NA,2885.83641786393,NA,NA,NA,NA,NA,NA,NA,NA,0.2628,0.7372,0,0,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,0,0
"Kitsumkalum",1957,NA,NA,NA,NA,NA,NA,NA,NA,4279,NA,"BabineAvg",0.069376308,0.441111624,0.489512068,0,0,1,NA,NA,0.1,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,119.285345914958,1917.04535654405,2319.9475577982,0,0,4356.27826025721,4356.27826025721,4356.27826025721,NA,NA,NA,NA,NA,4356.27826025721,NA,0.0274,0.4401,0.5326,0,0,NA,FALSE,0.4,FALSE,NA,FALSE,NA,FALSE,0,0
"Kitsumkalum",1958,NA,NA,NA,NA,NA,NA,NA,NA,3677,NA,"BabineAvg",0.069376308,0.441111624,0.489512068,0,0,1,NA,NA,0.1,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,301.505382922236,2090.56303554747,1484.52650045771,0,0,3876.59491892741,3876.59491892741,3876.59491892741,NA,NA,NA,NA,NA,3876.59491892741,NA,0.0778,0.5393,0.3829,0,0,NA,FALSE,0.35,FALSE,NA,FALSE,NA,FALSE,0,0
"Kitsumkalum",1959,NA,NA,NA,NA,NA,NA,NA,NA,3173,NA,"BabineAvg",0.069376308,0.441111624,0.489512068,0,0,1,NA,NA,0.1,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,328.795563654328,1337.7441299117,1518.46033610514,0,0,3185.00002967117,3185.00002967117,3185.00002967117,NA,NA,NA,NA,NA,3185.00002967117,NA,0.1032,0.42,0.4768,0,0,NA,FALSE,0.29,FALSE,NA,FALSE,NA,FALSE,0,0
